ADTF_CHUNK_TIME,INS_ANGLE_TRUE_HEADING,INS_Pos_Abs_Latitude,INS_Pos_Abs_Longitude,INS_Vel_Frame_X,INS_Vel_Frame_Y,INS_Vel_Frame_Z
20673350,26112,348430875,-1168193947,-1031,6594,78
20683236,26112,348430870,-1168193912,-1030,6594,77
20693263,26112,348430865,-1168193876,-1030,6593,76
20703476,26112,348430861,-1168193840,-1030,6593,75
20713397,26113,348430856,-1168193803,-1030,6593,73
20724404,26113,348430851,-1168193767,-1029,6593,72
20733263,26113,348430847,-1168193731,-1029,6593,71
20743273,26113,348430842,-1168193696,-1029,6593,69
20755368,26113,348430837,-1168193660,-1029,6593,68
20763402,26113,348430833,-1168193623,-1029,6593,66
20773407,26113,348430828,-1168193587,-1029,6593,65
20783434,26114,348430824,-1168193551,-1028,6593,64
20793262,26114,348430819,-1168193515,-1028,6592,63
20803500,26114,348430814,-1168193480,-1028,6592,63
20813432,26114,348430810,-1168193443,-1028,6592,62
20823386,26114,348430805,-1168193407,-1028,6592,60
20833235,26115,348430800,-1168193371,-1028,6592,58
20843976,26115,348430796,-1168193335,-1027,6592,58
20853972,26115,348430791,-1168193300,-1027,6592,57
20864173,26115,348430786,-1168193262,-1027,6591,57
20873352,26115,348430782,-1168193227,-1027,6591,57
20883253,26115,348430777,-1168193191,-1027,6591,57
20893273,26115,348430773,-1168193155,-1026,6591,57
20903456,26116,348430768,-1168193119,-1026,6591,56
20913466,26116,348430763,-1168193082,-1025,6591,56
20923309,26116,348430759,-1168193047,-1025,6591,56
20933267,26116,348430754,-1168193011,-1025,6591,57
20943994,26116,348430750,-1168192975,-1025,6590,57
20953472,26116,348430745,-1168192939,-1025,6590,58
20963392,26116,348430740,-1168192902,-1025,6590,58
20973328,26116,348430736,-1168192866,-1024,6590,59
20983242,26116,348430731,-1168192831,-1024,6590,59
20993240,26116,348430726,-1168192795,-1024,6590,60
21003790,26116,348430722,-1168192759,-1024,6590,61
21013402,26116,348430717,-1168192722,-1024,6590,62
21023954,26116,348430713,-1168192686,-1024,6590,63
21033237,26116,348430708,-1168192651,-1023,6590,64
21043763,26116,348430703,-1168192615,-1023,6590,65
21053424,26117,348430699,-1168192579,-1023,6590,66
21063405,26117,348430694,-1168192542,-1023,6590,66
21073886,26117,348430690,-1168192506,-1023,6590,67
21083255,26117,348430685,-1168192470,-1023,6590,67
21093255,26117,348430680,-1168192435,-1023,6589,68
21104329,26117,348430676,-1168192399,-1023,6589,69
21113386,26117,348430671,-1168192362,-1022,6589,70
21123301,26117,348430667,-1168192326,-1023,6589,71
21133619,26117,348430662,-1168192290,-1022,6589,72
21143259,26118,348430657,-1168192255,-1023,6590,72
21153428,26118,348430653,-1168192219,-1022,6589,72
21163382,26118,348430648,-1168192182,-1021,6589,73
21173324,26118,348430644,-1168192146,-1021,6589,74
21183245,26118,348430639,-1168192110,-1022,6589,74
21193274,26118,348430634,-1168192074,-1021,6589,75
21204186,26118,348430630,-1168192039,-1022,6589,75
21213430,26118,348430625,-1168192002,-1022,6589,75
21223345,26119,348430620,-1168191966,-1021,6589,76
21233231,26119,348430616,-1168191930,-1021,6589,76
21243251,26119,348430611,-1168191894,-1021,6589,76
21253475,26119,348430607,-1168191859,-1022,6589,77
21263934,26119,348430602,-1168191821,-1022,6588,77
21273299,26119,348430597,-1168191786,-1021,6588,76
21283243,26120,348430593,-1168191750,-1021,6588,76
21294062,26120,348430588,-1168191714,-1021,6588,76
21303456,26120,348430584,-1168191679,-1021,6588,77
21313382,26120,348430579,-1168191641,-1021,6588,77
21323338,26120,348430574,-1168191606,-1021,6588,76
21333322,26120,348430570,-1168191570,-1021,6588,76
21343550,26121,348430565,-1168191534,-1020,6588,75
21354127,26121,348430561,-1168191499,-1020,6588,74
21363384,26121,348430556,-1168191461,-1020,6589,73
21373324,26121,348430552,-1168191426,-1020,6589,73
21383842,26121,348430547,-1168191390,-1020,6588,73
21393264,26122,348430542,-1168191354,-1020,6588,73
21403510,26122,348430538,-1168191318,-1020,6588,72
21413573,26122,348430533,-1168191281,-1019,6588,71
21423897,26122,348430529,-1168191245,-1020,6588,69
21433911,26122,348430524,-1168191210,-1020,6588,68
21443459,26123,348430519,-1168191174,-1019,6588,68
21454144,26123,348430515,-1168191138,-1019,6588,67
21463437,26123,348430510,-1168191101,-1019,6588,66
21473408,26123,348430506,-1168191065,-1019,6588,65
21484040,26124,348430501,-1168191030,-1018,6588,64
21493243,26124,348430496,-1168190994,-1019,6588,64
21503782,26124,348430492,-1168190958,-1018,6588,64
21514716,26124,348430487,-1168190921,-1018,6588,63
21523308,26124,348430483,-1168190885,-1018,6588,63
21533984,26125,348430478,-1168190850,-1018,6588,61
21543245,26125,348430473,-1168190814,-1017,6588,60
21553522,26125,348430469,-1168190778,-1016,6588,59
21563546,26125,348430464,-1168190741,-1016,6588,59
21573304,26125,348430460,-1168190705,-1016,6587,59
21583699,26125,348430455,-1168190670,-1016,6588,59
21594746,26125,348430451,-1168190634,-1015,6588,58
21603470,26126,348430446,-1168190598,-1014,6588,57
21613388,26126,348430441,-1168190561,-1014,6588,57
21623576,26126,348430437,-1168190525,-1014,6588,57
21633257,26126,348430432,-1168190490,-1013,6588,57
21643880,26126,348430428,-1168190454,-1013,6588,57
21654535,26126,348430423,-1168190418,-1013,6588,57
21663387,26126,348430419,-1168190381,-1012,6588,56
21674266,26126,348430414,-1168190345,-1012,6588,56
21683953,26126,348430409,-1168190309,-1011,6588,56
21693446,26126,348430405,-1168190274,-1011,6588,56
21704799,26125,348430400,-1168190238,-1011,6588,56
21714312,26125,348430396,-1168190201,-1011,6588,56
21723297,26125,348430391,-1168190165,-1011,6588,55
21733242,26125,348430387,-1168190129,-1010,6589,55
21744912,26125,348430382,-1168190094,-1011,6588,55
21753779,26125,348430378,-1168190058,-1010,6588,56
21763390,26125,348430373,-1168190021,-1011,6588,55
21773961,26125,348430369,-1168189985,-1011,6588,55
21783253,26125,348430364,-1168189949,-1011,6588,54
21793223,26125,348430359,-1168189914,-1011,6588,54
21803527,26125,348430355,-1168189878,-1010,6588,54
21813447,26125,348430350,-1168189841,-1011,6588,54
21824135,26125,348430346,-1168189805,-1011,6588,54
21833490,26125,348430341,-1168189769,-1011,6588,54
21843249,26125,348430337,-1168189734,-1011,6588,54
21853923,26125,348430332,-1168189698,-1011,6588,54
21864221,26125,348430328,-1168189661,-1011,6588,54
21873341,26125,348430323,-1168189625,-1011,6588,54
21883225,26125,348430318,-1168189589,-1011,6588,54
21893593,26125,348430314,-1168189553,-1011,6588,54
21904820,26125,348430309,-1168189518,-1011,6588,54
21913374,26125,348430305,-1168189481,-1011,6588,54
21923324,26125,348430300,-1168189445,-1011,6588,54
21933218,26125,348430296,-1168189409,-1011,6587,54
21943276,26125,348430291,-1168189373,-1011,6587,55
21954632,26125,348430287,-1168189338,-1012,6587,54
21963353,26125,348430282,-1168189300,-1012,6588,54
21973296,26125,348430277,-1168189265,-1011,6588,53
21983484,26125,348430273,-1168189229,-1011,6588,53
21993459,26125,348430268,-1168189193,-1011,6587,52
22003784,26124,348430264,-1168189158,-1012,6587,53
22013379,26124,348430259,-1168189120,-1012,6587,53
22023648,26124,348430255,-1168189085,-1012,6587,52
22033228,26124,348430250,-1168189049,-1012,6587,51
22043487,26124,348430245,-1168189013,-1011,6587,50
22053694,26124,348430241,-1168188978,-1012,6587,50
22063594,26124,348430236,-1168188940,-1012,6587,49
22073284,26124,348430232,-1168188905,-1012,6587,49
22083228,26124,348430227,-1168188869,-1012,6587,49
22093252,26124,348430223,-1168188833,-1012,6587,48
22105057,26124,348430218,-1168188798,-1012,6587,47
22113373,26124,348430214,-1168188760,-1012,6587,47
22123296,26124,348430209,-1168188725,-1013,6587,46
22133225,26123,348430204,-1168188689,-1013,6587,46
22143774,26123,348430200,-1168188653,-1013,6586,46
22153517,26123,348430195,-1168188618,-1013,6586,45
22163488,26123,348430191,-1168188580,-1013,6586,44
22173289,26123,348430186,-1168188545,-1013,6586,44
22183217,26123,348430182,-1168188509,-1013,6586,43
22193227,26123,348430177,-1168188473,-1014,6586,43
22203474,26123,348430173,-1168188438,-1014,6586,44
22214205,26123,348430168,-1168188400,-1014,6586,44
22224216,26123,348430163,-1168188365,-1014,6586,44
22233225,26123,348430159,-1168188329,-1014,6586,43
22243424,26123,348430154,-1168188293,-1014,6586,43
22253490,26123,348430150,-1168188258,-1014,6586,43
22263392,26123,348430145,-1168188220,-1014,6586,44
22273281,26123,348430141,-1168188185,-1015,6586,44
22283702,26123,348430136,-1168188149,-1015,6586,45
22293223,26122,348430131,-1168188113,-1014,6586,45
22304704,26122,348430127,-1168188078,-1014,6586,45
22313373,26122,348430122,-1168188040,-1015,6586,45
22323313,26122,348430118,-1168188005,-1014,6586,45
22333223,26122,348430113,-1168187969,-1015,6585,46
22343233,26122,348430109,-1168187933,-1015,6586,47
22353881,26122,348430104,-1168187898,-1015,6586,47
22363477,26121,348430099,-1168187860,-1014,6586,47
22373291,26121,348430095,-1168187825,-1014,6586,47
22384152,26121,348430090,-1168187789,-1015,6586,48
22393252,26121,348430086,-1168187753,-1015,6586,48
22403453,26120,348430081,-1168187718,-1015,6586,48
22413700,26120,348430077,-1168187680,-1015,6586,48
22423315,26120,348430072,-1168187645,-1015,6586,48
22433610,26120,348430067,-1168187609,-1015,6586,48
22443260,26120,348430063,-1168187573,-1015,6586,48
22453435,26119,348430058,-1168187537,-1015,6586,48
22463351,26119,348430054,-1168187500,-1015,6586,48
22473299,26119,348430049,-1168187465,-1016,6586,47
22483586,26119,348430045,-1168187429,-1016,6586,47
22493238,26119,348430040,-1168187393,-1015,6586,47
22503457,26119,348430035,-1168187357,-1016,6586,46
22513418,26118,348430031,-1168187320,-1016,6586,46
22523277,26118,348430026,-1168187285,-1017,6586,46
22533221,26118,348430022,-1168187249,-1017,6586,45
22543227,26118,348430017,-1168187213,-1017,6586,45
22553430,26118,348430012,-1168187177,-1017,6586,44
22563363,26118,348430008,-1168187140,-1017,6586,44
22573277,26118,348430003,-1168187104,-1018,6586,44
22583748,26117,348429999,-1168187069,-1018,6585,44
22594178,26117,348429994,-1168187033,-1018,6586,43
22603420,26117,348429990,-1168186997,-1019,6585,42
22613369,26117,348429985,-1168186960,-1019,6585,41
22623766,26117,348429980,-1168186924,-1019,6585,41
22633223,26117,348429976,-1168186889,-1019,6585,41
22643231,26117,348429971,-1168186853,-1020,6585,41
22653554,26117,348429967,-1168186817,-1020,6585,41
22663376,26117,348429962,-1168186780,-1021,6585,40
22673295,26116,348429957,-1168186744,-1021,6585,39
22683243,26116,348429953,-1168186709,-1020,6585,39
22693226,26116,348429948,-1168186673,-1021,6585,39
22703425,26116,348429944,-1168186637,-1022,6585,40
22713366,26116,348429939,-1168186600,-1022,6585,40
22723299,26116,348429934,-1168186564,-1022,6585,40
22733237,26116,348429930,-1168186529,-1022,6585,40
22743229,26116,348429925,-1168186493,-1022,6585,39
22753432,26116,348429921,-1168186457,-1022,6585,40
22763368,26116,348429916,-1168186420,-1022,6585,41
22773282,26116,348429911,-1168186385,-1023,6585,41
22783812,26115,348429907,-1168186349,-1023,6585,41
22793215,26115,348429902,-1168186313,-1023,6585,41
22803425,26115,348429898,-1168186277,-1023,6585,41
22814243,26115,348429893,-1168186240,-1022,6585,41
22823311,26115,348429888,-1168186205,-1023,6585,42
22833220,26115,348429884,-1168186169,-1023,6585,43
22843236,26115,348429879,-1168186133,-1023,6585,44
22854432,26115,348429874,-1168186097,-1024,6586,44
22863642,26115,348429870,-1168186060,-1023,6586,44
22873294,26115,348429865,-1168186025,-1023,6586,43
22884067,26115,348429861,-1168185989,-1023,6586,43
22893233,26114,348429856,-1168185953,-1024,6586,44
22903433,26114,348429851,-1168185917,-1024,6586,45
22913394,26114,348429847,-1168185880,-1023,6586,45
22923283,26114,348429842,-1168185845,-1024,6586,45
22933225,26114,348429838,-1168185809,-1023,6586,45
22944932,26114,348429833,-1168185773,-1023,6586,44
22953548,26114,348429828,-1168185737,-1024,6586,44
22963351,26114,348429824,-1168185700,-1024,6586,45
22973644,26114,348429819,-1168185664,-1023,6586,45
22983205,26114,348429815,-1168185629,-1024,6586,44
22993534,26113,348429810,-1168185593,-1024,6587,44
23004314,26113,348429805,-1168185557,-1024,6587,43
23013366,26113,348429801,-1168185520,-1024,6587,43
23023289,26113,348429796,-1168185484,-1024,6587,43
23033801,26113,348429791,-1168185449,-1024,6587,43
23043264,26113,348429787,-1168185413,-1024,6587,42
23053426,26112,348429782,-1168185377,-1025,6587,41
23063375,26112,348429778,-1168185340,-1024,6587,40
23073282,26112,348429773,-1168185304,-1025,6587,40
23083209,26112,348429768,-1168185269,-1025,6587,40
23093226,26112,348429764,-1168185233,-1025,6587,39
23104123,26112,348429759,-1168185197,-1026,6587,39
23114107,26111,348429755,-1168185160,-1026,6587,38
23123305,26111,348429750,-1168185124,-1026,6587,38
23133673,26111,348429745,-1168185089,-1026,6587,37
23143277,26111,348429741,-1168185053,-1027,6587,37
23153448,26111,348429736,-1168185017,-1027,6587,36
23163364,26110,348429731,-1168184980,-1027,6587,36
23173276,26110,348429727,-1168184944,-1027,6587,35
23183206,26110,348429722,-1168184909,-1028,6587,34
23193940,26110,348429718,-1168184873,-1027,6587,34
23203425,26110,348429713,-1168184837,-1028,6587,34
23213398,26109,348429708,-1168184800,-1029,6586,35
23223345,26109,348429704,-1168184764,-1029,6586,35
23233208,26109,348429699,-1168184729,-1029,6587,34
23243275,26109,348429694,-1168184693,-1029,6586,33
23253590,26109,348429690,-1168184657,-1029,6587,33
23263357,26109,348429685,-1168184620,-1030,6587,32
23273282,26108,348429680,-1168184584,-1030,6587,33
23283559,26108,348429676,-1168184549,-1030,6586,34
23293236,26108,348429671,-1168184513,-1031,6586,35
23303470,26108,348429666,-1168184477,-1031,6586,34
23313470,26108,348429662,-1168184440,-1031,6587,34
23323492,26108,348429657,-1168184404,-1031,6587,33
23333225,26107,348429653,-1168184369,-1031,6587,33
23343677,26107,348429648,-1168184333,-1031,6586,34
23354301,26107,348429643,-1168184297,-1032,6587,35
23363360,26107,348429639,-1168184260,-1032,6586,35
23373554,26107,348429634,-1168184224,-1031,6587,36
23383971,26107,348429629,-1168184189,-1032,6587,36
23393237,26107,348429625,-1168184153,-1032,6587,36
23403979,26106,348429620,-1168184117,-1032,6587,37
23413362,26106,348429615,-1168184080,-1033,6587,37
23423274,26106,348429611,-1168184044,-1033,6587,37
23434135,26106,348429606,-1168184009,-1033,6587,37
23443286,26106,348429601,-1168183973,-1032,6588,37
23453426,26106,348429597,-1168183937,-1033,6588,37
23463521,26106,348429592,-1168183900,-1033,6587,37
23473303,26106,348429587,-1168183864,-1033,6587,38
23484981,26106,348429583,-1168183828,-1034,6587,38
23493600,26105,348429578,-1168183793,-1033,6588,37
23503610,26105,348429573,-1168183757,-1033,6588,37
23513471,26105,348429569,-1168183720,-1034,6588,37
23523708,26105,348429564,-1168183684,-1034,6588,37
23533217,26105,348429560,-1168183648,-1035,6588,36
23544422,26105,348429555,-1168183613,-1034,6588,36
23555200,26105,348429550,-1168183577,-1035,6588,36
23563809,26105,348429546,-1168183540,-1035,6587,35
23573293,26105,348429541,-1168183504,-1035,6588,34
23583214,26105,348429536,-1168183468,-1035,6588,34
23593927,26105,348429532,-1168183433,-1035,6588,33
23603403,26105,348429527,-1168183397,-1036,6588,33
23613467,26105,348429522,-1168183360,-1036,6588,33
23623277,26105,348429518,-1168183324,-1036,6588,32
23633232,26105,348429513,-1168183288,-1036,6588,32
23643769,26105,348429508,-1168183253,-1036,6588,31
23653706,26106,348429504,-1168183217,-1036,6588,30
23663362,26106,348429499,-1168183180,-1036,6588,30
23673719,26106,348429494,-1168183144,-1036,6588,29
23683211,26106,348429490,-1168183108,-1036,6588,28
23693225,26106,348429485,-1168183073,-1036,6588,27
23705022,26106,348429480,-1168183037,-1035,6588,26
23713344,26107,348429476,-1168183000,-1035,6588,26
23723585,26107,348429471,-1168182964,-1036,6588,26
23733899,26107,348429466,-1168182928,-1036,6588,26
23743443,26107,348429462,-1168182892,-1036,6588,25
23754307,26107,348429457,-1168182857,-1035,6588,24
23763381,26108,348429452,-1168182820,-1035,6588,23
23773305,26108,348429448,-1168182784,-1035,6588,23
23783205,26108,348429443,-1168182748,-1035,6588,24
23793204,26108,348429438,-1168182712,-1035,6588,23
23803441,26108,348429434,-1168182677,-1034,6588,23
23813355,26108,348429429,-1168182640,-1034,6588,22
23823267,26109,348429424,-1168182604,-1033,6588,21
23834101,26109,348429420,-1168182568,-1033,6588,21
23843215,26109,348429415,-1168182532,-1033,6588,22
23853513,26109,348429410,-1168182497,-1034,6588,23
23863364,26109,348429406,-1168182459,-1033,6588,22
23873244,26109,348429401,-1168182424,-1033,6588,21
23883196,26110,348429396,-1168182388,-1032,6589,21
23893455,26110,348429392,-1168182352,-1032,6589,20
23903416,26110,348429387,-1168182317,-1032,6589,21
23913589,26110,348429382,-1168182279,-1032,6589,22
23923276,26110,348429378,-1168182244,-1033,6588,22
23933210,26110,348429373,-1168182208,-1032,6589,22
23943222,26110,348429368,-1168182172,-1032,6589,22
23954478,26110,348429364,-1168182137,-1032,6589,22
23963668,26110,348429359,-1168182099,-1031,6589,22
23973268,26110,348429354,-1168182064,-1032,6589,22
23983213,26111,348429350,-1168182028,-1032,6589,22
23993230,26111,348429345,-1168181992,-1031,6589,22
24003859,26111,348429340,-1168181956,-1031,6589,22
24013405,26111,348429336,-1168181919,-1031,6589,22
24023267,26111,348429331,-1168181883,-1031,6589,23
24033170,26111,348429327,-1168181848,-1031,6589,24
24043201,26111,348429322,-1168181812,-1031,6589,24
24053441,26111,348429317,-1168181776,-1031,6590,24
24063369,26112,348429313,-1168181739,-1030,6590,24
24073262,26112,348429308,-1168181703,-1030,6590,23
